bar_code,Family,Genus,species,X,Y,value,variable_id
P447243,Sapotaceae,Micropholis,venulosa,9,29,9.702182456887703,10
P447243,Sapotaceae,Micropholis,venulosa,9,29,17.019123081036078,11
P510026,Sapotaceae,Micropholis,venulosa,72,96,14.134178096937944,1
P510026,Sapotaceae,Micropholis,venulosa,72,96,198.0007645506004,2
P510026,Sapotaceae,Micropholis,venulosa,72,96,1.4148444992314628,3
P510026,Sapotaceae,Micropholis,venulosa,72,96,0.020772827134050424,5
P510026,Sapotaceae,Micropholis,venulosa,72,96,22.739651915966775,6
P510026,Sapotaceae,Micropholis,venulosa,72,96,-2.350433689029778,7
P510026,Sapotaceae,Micropholis,venulosa,72,96,-32.86678530918718,8
P510026,Sapotaceae,Micropholis,venulosa,72,96,55.83735831169509,9
P510026,Sapotaceae,Micropholis,venulosa,72,96,18.133971031209956,10
P510026,Sapotaceae,Micropholis,venulosa,72,96,17.778339548931836,11
P255093,Sapotaceae,Micropholis,venulosa,35,20,18.406120823613264,1
P255093,Sapotaceae,Micropholis,venulosa,35,20,173.50087393909794,2
P255093,Sapotaceae,Micropholis,venulosa,35,20,1.5982655983090222,3
P255093,Sapotaceae,Micropholis,venulosa,35,20,0.020671115593025507,5
P255093,Sapotaceae,Micropholis,venulosa,35,20,23.181849713665148,6
P255093,Sapotaceae,Micropholis,venulosa,35,20,-0.40132244847642706,7
P255093,Sapotaceae,Micropholis,venulosa,35,20,-33.42206393533229,8
P255093,Sapotaceae,Micropholis,venulosa,35,20,70.59357713770474,9
P255093,Sapotaceae,Micropholis,venulosa,35,20,22.409342213291204,10
P255093,Sapotaceae,Micropholis,venulosa,35,20,16.9901184347108,11
P542401,Sapotaceae,Micropholis,venulosa,95,32,22.478158623544893,1
P542401,Sapotaceae,Micropholis,venulosa,95,32,198.7081782731057,2
P542401,Sapotaceae,Micropholis,venulosa,95,32,1.060700555709692,3
P542401,Sapotaceae,Micropholis,venulosa,95,32,0.016969136046107263,5
P542401,Sapotaceae,Micropholis,venulosa,95,32,29.117374402577614,6
P542401,Sapotaceae,Micropholis,venulosa,95,32,4.020152761520637,7
P542401,Sapotaceae,Micropholis,venulosa,95,32,-32.383620437452876,8
P542401,Sapotaceae,Micropholis,venulosa,95,32,42.051801468126875,9
P542401,Sapotaceae,Micropholis,venulosa,95,32,8.832821744555549,10
P542401,Sapotaceae,Micropholis,venulosa,95,32,12.12520975944261,11
P858083,Sapotaceae,Micropholis,venulosa,55,56,21.449772841602393,1
P858083,Sapotaceae,Micropholis,venulosa,55,56,166.4731091588586,2
P858083,Sapotaceae,Micropholis,venulosa,55,56,0.9106217808512964,3
P858083,Sapotaceae,Micropholis,venulosa,55,56,0.019390809425357165,5
P858083,Sapotaceae,Micropholis,venulosa,55,56,24.74012814995472,6
P858083,Sapotaceae,Micropholis,venulosa,55,56,3.109828224991677,7
P858083,Sapotaceae,Micropholis,venulosa,55,56,-31.946453360867327,8
P858083,Sapotaceae,Micropholis,venulosa,55,56,54.21833251460679,9
P858083,Sapotaceae,Micropholis,venulosa,55,56,8.561785845104042,10
P858083,Sapotaceae,Micropholis,venulosa,55,56,16.54326823519907,11
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,12.63446269298843,1
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,178.82650451877086,2
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,1.1542550970422742,3
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,0.02164413217232004,5
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,21.410313520570906,6
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,-3.0206126323998364,7
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,-32.36503298322993,8
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,51.37898253063354,9
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,12.535916296538675,10
P648768,Sapotaceae,Micropholis,venulosa,86,18.5,20.150321430076065,11
P204270,Sapotaceae,Micropholis,venulosa,89,93,13.213806564248285,1
P204270,Sapotaceae,Micropholis,venulosa,89,93,182.43055607318874,2
P204270,Sapotaceae,Micropholis,venulosa,89,93,1.423313373280086,3
P204270,Sapotaceae,Micropholis,venulosa,89,93,0.02180206180765454,5
P204270,Sapotaceae,Micropholis,venulosa,89,93,21.739948812143822,6
P204270,Sapotaceae,Micropholis,venulosa,89,93,-3.0730588754486305,7
P204270,Sapotaceae,Micropholis,venulosa,89,93,-33.93555178240532,8
P204270,Sapotaceae,Micropholis,venulosa,89,93,77.33175773190978,9
P204270,Sapotaceae,Micropholis,venulosa,89,93,29.278959327200713,10
P204270,Sapotaceae,Micropholis,venulosa,89,93,17.58691525530773,11
P236707,Sapotaceae,Micropholis,venulosa,81,8,20.462991365258635,1
P236707,Sapotaceae,Micropholis,venulosa,81,8,179.5683649684655,2
P236707,Sapotaceae,Micropholis,venulosa,81,8,1.1628100465329705,3
P236707,Sapotaceae,Micropholis,venulosa,81,8,0.019630913766276164,5
P236707,Sapotaceae,Micropholis,venulosa,81,8,23.919311377294342,6
P236707,Sapotaceae,Micropholis,venulosa,81,8,1.0300618976344118,7
P236707,Sapotaceae,Micropholis,venulosa,81,8,-31.515472506764894,8
P236707,Sapotaceae,Micropholis,venulosa,81,8,43.50896550379228,9
P236707,Sapotaceae,Micropholis,venulosa,81,8,9.779096513293824,10
P236707,Sapotaceae,Micropholis,venulosa,81,8,15.404005067903109,11
P188820,Sapotaceae,Micropholis,venulosa,17,15,17.442668191075583,1
P188820,Sapotaceae,Micropholis,venulosa,17,15,116.59777063964742,2
P188820,Sapotaceae,Micropholis,venulosa,17,15,0.5353745724652864,3
P188820,Sapotaceae,Micropholis,venulosa,17,15,0.02028537812096339,5
P188820,Sapotaceae,Micropholis,venulosa,17,15,24.077600287657106,6
P188820,Sapotaceae,Micropholis,venulosa,17,15,6.8876866916518225,7
P188820,Sapotaceae,Micropholis,venulosa,17,15,-33.05470166853897,8
P188820,Sapotaceae,Micropholis,venulosa,17,15,50.319381116874546,9
P188820,Sapotaceae,Micropholis,venulosa,17,15,9.178768031163454,10
P188820,Sapotaceae,Micropholis,venulosa,17,15,17.334792524377754,11
P264819,Sapotaceae,Micropholis,venulosa,15,14,15.369098957599475,1
P264819,Sapotaceae,Micropholis,venulosa,15,14,133.8957059685346,2
P264819,Sapotaceae,Micropholis,venulosa,15,14,0.7386906803036387,3
P264819,Sapotaceae,Micropholis,venulosa,15,14,0.021451290604044174,5
P264819,Sapotaceae,Micropholis,venulosa,15,14,22.677611892367377,6
P264819,Sapotaceae,Micropholis,venulosa,15,14,0.5349224461901289,7
P264819,Sapotaceae,Micropholis,venulosa,15,14,-32.107196112533266,8
P264819,Sapotaceae,Micropholis,venulosa,15,14,53.01203798692633,9
P264819,Sapotaceae,Micropholis,venulosa,15,14,6.749138932806571,10
P264819,Sapotaceae,Micropholis,venulosa,15,14,20.880593513507986,11
P712166,Sapotaceae,Micropholis,venulosa,1,64,29.3092949728365,1
P712166,Sapotaceae,Micropholis,venulosa,1,64,172.22624570746356,2
P712166,Sapotaceae,Micropholis,venulosa,1,64,0.9024178167348887,3
P712166,Sapotaceae,Micropholis,venulosa,1,64,0.018060478642844786,5
P712166,Sapotaceae,Micropholis,venulosa,1,64,27.777227173199208,6
P712166,Sapotaceae,Micropholis,venulosa,1,64,5.122455833337732,7
P712166,Sapotaceae,Micropholis,venulosa,1,64,-31.860929914242853,8
P712166,Sapotaceae,Micropholis,venulosa,1,64,53.9804156937355,9
P712166,Sapotaceae,Micropholis,venulosa,1,64,9.959975923898323,10
P712166,Sapotaceae,Micropholis,venulosa,1,64,11.723576515684824,11
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,24.861707601253066,1
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,149.08685599338742,2
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,0.8570062588053758,3
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,0.019286971754865847,5
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,25.29934494458064,6
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,3.698301560565117,7
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,-31.8620327765801,8
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,50.974679260665276,9
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,4.517493800515648,10
P498896,Sapotaceae,Micropholis,venulosa,99,23.5,13.082560064022251,11
P635213,Sapotaceae,Micropholis,venulosa,34,76,22.636271241372256,1
P635213,Sapotaceae,Micropholis,venulosa,34,76,170.38744385001806,2
P635213,Sapotaceae,Micropholis,venulosa,34,76,1.2790140160570902,3
P635213,Sapotaceae,Micropholis,venulosa,34,76,0.019637877620856472,5
P635213,Sapotaceae,Micropholis,venulosa,34,76,24.650054186256003,6
P635213,Sapotaceae,Micropholis,venulosa,34,76,0.8837693451746994,7
P635213,Sapotaceae,Micropholis,venulosa,34,76,-32.313381911485386,8
P635213,Sapotaceae,Micropholis,venulosa,34,76,57.79000791164406,9
P635213,Sapotaceae,Micropholis,venulosa,34,76,5.395105334606819,10
P635213,Sapotaceae,Micropholis,venulosa,34,76,14.214623298280044,11
P332919,Sapotaceae,Micropholis,venulosa,84,97,25.553392624199418,1
P332919,Sapotaceae,Micropholis,venulosa,84,97,194.12172500437953,2
P332919,Sapotaceae,Micropholis,venulosa,84,97,1.4297868544771037,3
P332919,Sapotaceae,Micropholis,venulosa,84,97,0.01861513311082799,5
P332919,Sapotaceae,Micropholis,venulosa,84,97,25.540169879884953,6
P332919,Sapotaceae,Micropholis,venulosa,84,97,2.029491458958991,7
P332919,Sapotaceae,Micropholis,venulosa,84,97,-31.752965340202095,8
P332919,Sapotaceae,Micropholis,venulosa,84,97,49.89210858245834,9
P332919,Sapotaceae,Micropholis,venulosa,84,97,10.193748749166645,10
P332919,Sapotaceae,Micropholis,venulosa,84,97,14.008658249745785,11
P547254,Sapotaceae,Micropholis,venulosa,13,68,14.46808739496631,1
P547254,Sapotaceae,Micropholis,venulosa,13,68,146.81158264139395,2
P547254,Sapotaceae,Micropholis,venulosa,13,68,0.5578897927912686,3
P547254,Sapotaceae,Micropholis,venulosa,13,68,0.021104976990411906,5
P547254,Sapotaceae,Micropholis,venulosa,13,68,22.956086560316695,6
P547254,Sapotaceae,Micropholis,venulosa,13,68,3.082155695768275,7
P547254,Sapotaceae,Micropholis,venulosa,13,68,-32.37280021421005,8
P547254,Sapotaceae,Micropholis,venulosa,13,68,50.97069677499216,9
P547254,Sapotaceae,Micropholis,venulosa,13,68,9.152628145414004,10
P547254,Sapotaceae,Micropholis,venulosa,13,68,17.939599977572932,11
P333396,Sapotaceae,Micropholis,venulosa,66,51,37.147921596617664,1
P333396,Sapotaceae,Micropholis,venulosa,66,51,207.34669576506687,2
P333396,Sapotaceae,Micropholis,venulosa,66,51,1.413274593320572,3
P333396,Sapotaceae,Micropholis,venulosa,66,51,0.019638065232434432,5
P333396,Sapotaceae,Micropholis,venulosa,66,51,26.01284102388434,6
P333396,Sapotaceae,Micropholis,venulosa,66,51,2.19930566605916,7
P333396,Sapotaceae,Micropholis,venulosa,66,51,-30.548300809167763,8
P333396,Sapotaceae,Micropholis,venulosa,66,51,52.442992641785104,9
P333396,Sapotaceae,Micropholis,venulosa,66,51,11.748172845474015,10
P333396,Sapotaceae,Micropholis,venulosa,66,51,9.860845691688855,11
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,16.213894271270938,1
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,130.00715923658598,2
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,0.7217254639131693,3
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,0.019825323417796276,5
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,24.446548872044662,6
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,2.7234680762536865,7
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,-33.37678232918396,8
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,59.64027396333535,9
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,7.753221394804272,10
P823230,Sapotaceae,Micropholis,venulosa,30,27.5,17.35579708891374,11
P967279,Sapotaceae,Micropholis,venulosa,32,33,17.243080000097482,1
P967279,Sapotaceae,Micropholis,venulosa,32,33,235.55931234217718,2
P967279,Sapotaceae,Micropholis,venulosa,32,33,0.8039296812676885,3
P967279,Sapotaceae,Micropholis,venulosa,32,33,0.019385769909417875,5
P967279,Sapotaceae,Micropholis,venulosa,32,33,25.14684905058948,6
P967279,Sapotaceae,Micropholis,venulosa,32,33,-3.1547425353076894,7
P967279,Sapotaceae,Micropholis,venulosa,32,33,-31.96728953422839,8
P967279,Sapotaceae,Micropholis,venulosa,32,33,68.44093303107056,9
P967279,Sapotaceae,Micropholis,venulosa,32,33,23.877268875748022,10
P967279,Sapotaceae,Micropholis,venulosa,32,33,10.377376403949338,11
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,22.798544494270505,1
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,190.79931422712414,2
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,1.6834115995904333,3
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,0.020749680723538368,5
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,22.635451693049188,6
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,-1.4001188969442746,7
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,-31.343987554806926,8
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,50.74818108236512,9
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,10.19024600663118,10
P522703,Sapotaceae,Micropholis,venulosa,23.5,41,15.059898398482096,11
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,21.350835563297522,1
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,209.0456042596239,2
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,0.8433969982263103,3
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,0.018403278407114965,5
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,27.225484204524644,6
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,1.0026537346089563,7
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,-32.318584916151735,8
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,66.75296749665117,9
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,20.714404229315708,10
P216132,Sapotaceae,Micropholis,venulosa,14,76.5,11.479317163922142,11
P139610,Sapotaceae,Micropholis,venulosa,76,64,19.045062452250967,1
P139610,Sapotaceae,Micropholis,venulosa,76,64,120.40522642695208,2
P139610,Sapotaceae,Micropholis,venulosa,76,64,0.7367053412571265,3
P139610,Sapotaceae,Micropholis,venulosa,76,64,0.021743312262684104,5
P139610,Sapotaceae,Micropholis,venulosa,76,64,21.641801739344054,6
P139610,Sapotaceae,Micropholis,venulosa,76,64,1.8487937751288563,7
P139610,Sapotaceae,Micropholis,venulosa,76,64,-32.01678461775093,8
P139610,Sapotaceae,Micropholis,venulosa,76,64,61.876511015518574,9
P139610,Sapotaceae,Micropholis,venulosa,76,64,8.124746051325678,10
P139610,Sapotaceae,Micropholis,venulosa,76,64,20.017315033264126,11
P339852,Sapotaceae,Micropholis,venulosa,61,31,37.19512575143953,1
P339852,Sapotaceae,Micropholis,venulosa,61,31,154.6190340700915,2
P339852,Sapotaceae,Micropholis,venulosa,61,31,0.6579199309910485,3
P339852,Sapotaceae,Micropholis,venulosa,61,31,0.018615215327416487,5
P339852,Sapotaceae,Micropholis,venulosa,61,31,27.437653443454487,6
P339852,Sapotaceae,Micropholis,venulosa,61,31,5.715188331000669,7
P339852,Sapotaceae,Micropholis,venulosa,61,31,-31.419072937953416,8
P339852,Sapotaceae,Micropholis,venulosa,61,31,70.8811052655946,9
P339852,Sapotaceae,Micropholis,venulosa,61,31,7.589882133586541,10
P339852,Sapotaceae,Micropholis,venulosa,61,31,9.686233264733955,11
P411560,Sapotaceae,Micropholis,venulosa,2,60,17.280720116241273,1
P411560,Sapotaceae,Micropholis,venulosa,2,60,121.61994600222562,2
P411560,Sapotaceae,Micropholis,venulosa,2,60,0.519572986111559,3
P411560,Sapotaceae,Micropholis,venulosa,2,60,0.021010337336133045,5
P411560,Sapotaceae,Micropholis,venulosa,2,60,23.098339670485245,6
P411560,Sapotaceae,Micropholis,venulosa,2,60,5.232960824812583,7
P411560,Sapotaceae,Micropholis,venulosa,2,60,-32.94772802949295,8
P411560,Sapotaceae,Micropholis,venulosa,2,60,58.863661723237236,9
P411560,Sapotaceae,Micropholis,venulosa,2,60,11.039020822075901,10
P411560,Sapotaceae,Micropholis,venulosa,2,60,16.098900748453676,11
P407384,Sapotaceae,Micropholis,venulosa,97,32,33.31097620314427,1
P407384,Sapotaceae,Micropholis,venulosa,97,32,180.06250213718528,2
P407384,Sapotaceae,Micropholis,venulosa,97,32,1.115280137985953,3
P407384,Sapotaceae,Micropholis,venulosa,97,32,0.017513511136100116,5
P407384,Sapotaceae,Micropholis,venulosa,97,32,28.842204523325645,6
P407384,Sapotaceae,Micropholis,venulosa,97,32,4.682287860293974,7
P407384,Sapotaceae,Micropholis,venulosa,97,32,-32.008524553962665,8
P407384,Sapotaceae,Micropholis,venulosa,97,32,55.04797392374865,9
P407384,Sapotaceae,Micropholis,venulosa,97,32,12.666688302299022,10
P407384,Sapotaceae,Micropholis,venulosa,97,32,10.067013086160559,11
P779442,Sapotaceae,Micropholis,venulosa,96,71,17.46852508272734,1
P779442,Sapotaceae,Micropholis,venulosa,96,71,221.0446829513425,2
P779442,Sapotaceae,Micropholis,venulosa,96,71,1.5323160180677993,3
P779442,Sapotaceae,Micropholis,venulosa,96,71,0.019884982682755934,5
P779442,Sapotaceae,Micropholis,venulosa,96,71,23.966079276612792,6
P779442,Sapotaceae,Micropholis,venulosa,96,71,-2.831599780488249,7
P779442,Sapotaceae,Micropholis,venulosa,96,71,-33.202733867663156,8
P779442,Sapotaceae,Micropholis,venulosa,96,71,80.64528894380594,9
P779442,Sapotaceae,Micropholis,venulosa,96,71,21.536239126843668,10
P779442,Sapotaceae,Micropholis,venulosa,96,71,14.676703767841907,11
P774043,Sapotaceae,Micropholis,venulosa,12,21,34.341240718442585,1
P774043,Sapotaceae,Micropholis,venulosa,12,21,189.83301135104327,2
P774043,Sapotaceae,Micropholis,venulosa,12,21,1.086556954324183,3
P774043,Sapotaceae,Micropholis,venulosa,12,21,0.017404174144274417,5
P774043,Sapotaceae,Micropholis,venulosa,12,21,29.122929132588837,6
P774043,Sapotaceae,Micropholis,venulosa,12,21,3.8280428419559236,7
P774043,Sapotaceae,Micropholis,venulosa,12,21,-32.00712981268166,8
P774043,Sapotaceae,Micropholis,venulosa,12,21,66.50545755262564,9
P774043,Sapotaceae,Micropholis,venulosa,12,21,11.553074747515637,10
P774043,Sapotaceae,Micropholis,venulosa,12,21,10.084688389757934,11
P942382,Sapotaceae,Micropholis,venulosa,66,10,18.33839303030703,1
P942382,Sapotaceae,Micropholis,venulosa,66,10,135.381326593488,2
P942382,Sapotaceae,Micropholis,venulosa,66,10,0.814770440926471,3
P942382,Sapotaceae,Micropholis,venulosa,66,10,0.020408373904951194,5
P942382,Sapotaceae,Micropholis,venulosa,66,10,24.21205565475692,6
P942382,Sapotaceae,Micropholis,venulosa,66,10,3.618440018393187,7
P942382,Sapotaceae,Micropholis,venulosa,66,10,-32.867120118051744,8
P942382,Sapotaceae,Micropholis,venulosa,66,10,54.19727235394436,9
P942382,Sapotaceae,Micropholis,venulosa,66,10,6.478265312162397,10
P942382,Sapotaceae,Micropholis,venulosa,66,10,17.003275893724975,11
P845650,Sapotaceae,Micropholis,venulosa,52,14,31.706718256734472,1
P845650,Sapotaceae,Micropholis,venulosa,52,14,257.2474459680519,2
P845650,Sapotaceae,Micropholis,venulosa,52,14,1.1239387409700319,3
P845650,Sapotaceae,Micropholis,venulosa,52,14,0.016665603192968656,5
P845650,Sapotaceae,Micropholis,venulosa,52,14,29.366449248692515,6
P845650,Sapotaceae,Micropholis,venulosa,52,14,1.1452008571159848,7
P845650,Sapotaceae,Micropholis,venulosa,52,14,-31.500550218815,8
P845650,Sapotaceae,Micropholis,venulosa,52,14,69.92824701744175,9
P845650,Sapotaceae,Micropholis,venulosa,52,14,23.626829308384654,10
P845650,Sapotaceae,Micropholis,venulosa,52,14,9.274878338848637,11
P284000,Sapotaceae,Micropholis,venulosa,4,89,20.97640580198682,1
P284000,Sapotaceae,Micropholis,venulosa,4,89,166.84217141489864,2
P284000,Sapotaceae,Micropholis,venulosa,4,89,0.7550888201460036,3
P284000,Sapotaceae,Micropholis,venulosa,4,89,0.01926253550042766,5
P284000,Sapotaceae,Micropholis,venulosa,4,89,25.305582267274442,6
P284000,Sapotaceae,Micropholis,venulosa,4,89,2.215093649080849,7
P284000,Sapotaceae,Micropholis,venulosa,4,89,-31.83820686935023,8
P284000,Sapotaceae,Micropholis,venulosa,4,89,51.778355667525034,9
P284000,Sapotaceae,Micropholis,venulosa,4,89,9.11766376808783,10
P284000,Sapotaceae,Micropholis,venulosa,4,89,12.92534467574051,11
P543736,Sapotaceae,Micropholis,venulosa,15,95,33.83310487146678,1
P543736,Sapotaceae,Micropholis,venulosa,15,95,208.10556698252032,2
P543736,Sapotaceae,Micropholis,venulosa,15,95,1.3589201176359096,3
P543736,Sapotaceae,Micropholis,venulosa,15,95,0.01970996167019245,5
P543736,Sapotaceae,Micropholis,venulosa,15,95,24.973189686432328,6
P543736,Sapotaceae,Micropholis,venulosa,15,95,-2.2752611609802527,7
P543736,Sapotaceae,Micropholis,venulosa,15,95,-30.290639662774097,8
P543736,Sapotaceae,Micropholis,venulosa,15,95,64.76027118922148,9
P543736,Sapotaceae,Micropholis,venulosa,15,95,6.20689567546999,10
P543736,Sapotaceae,Micropholis,venulosa,15,95,10.090166950559345,11
P206264,Sapotaceae,Micropholis,venulosa,15,44,20.4914824694739,1
P206264,Sapotaceae,Micropholis,venulosa,15,44,167.52222864202827,2
P206264,Sapotaceae,Micropholis,venulosa,15,44,0.7947737567657023,3
P206264,Sapotaceae,Micropholis,venulosa,15,44,0.018822761930232974,5
P206264,Sapotaceae,Micropholis,venulosa,15,44,26.314103650201336,6
P206264,Sapotaceae,Micropholis,venulosa,15,44,2.9604210607275654,7
P206264,Sapotaceae,Micropholis,venulosa,15,44,-32.456697476359,8
P206264,Sapotaceae,Micropholis,venulosa,15,44,55.94742319235294,9
P206264,Sapotaceae,Micropholis,venulosa,15,44,10.445087882370018,10
P206264,Sapotaceae,Micropholis,venulosa,15,44,13.647686754215417,11
P737163,Sapotaceae,Micropholis,venulosa,49,63,16.597901406497755,1
P737163,Sapotaceae,Micropholis,venulosa,49,63,157.18173451813308,2
P737163,Sapotaceae,Micropholis,venulosa,49,63,0.8193097998961714,3
P737163,Sapotaceae,Micropholis,venulosa,49,63,0.01904297148533038,5
P737163,Sapotaceae,Micropholis,venulosa,49,63,24.98346407113185,6
P737163,Sapotaceae,Micropholis,venulosa,49,63,2.1764046524330567,7
P737163,Sapotaceae,Micropholis,venulosa,49,63,-32.8067902129775,8
P737163,Sapotaceae,Micropholis,venulosa,49,63,50.71435268288078,9
P737163,Sapotaceae,Micropholis,venulosa,49,63,8.702422756564083,10
P737163,Sapotaceae,Micropholis,venulosa,49,63,16.029918865658495,11
P670628,Sapotaceae,Micropholis,venulosa,13,12,25.390339363288444,1
P670628,Sapotaceae,Micropholis,venulosa,13,12,158.2349268393045,2
P670628,Sapotaceae,Micropholis,venulosa,13,12,0.8744152980400541,3
P670628,Sapotaceae,Micropholis,venulosa,13,12,0.019132964661685133,5
P670628,Sapotaceae,Micropholis,venulosa,13,12,25.49664473181327,6
P670628,Sapotaceae,Micropholis,venulosa,13,12,5.97156152676679,7
P670628,Sapotaceae,Micropholis,venulosa,13,12,-32.6648708203501,8
P670628,Sapotaceae,Micropholis,venulosa,13,12,65.33185941425585,9
P670628,Sapotaceae,Micropholis,venulosa,13,12,23.579847514809572,10
P670628,Sapotaceae,Micropholis,venulosa,13,12,14.644379592173545,11
P602813,Sapotaceae,Micropholis,venulosa,16,99,22.129292282823126,1
P602813,Sapotaceae,Micropholis,venulosa,16,99,172.51224064439654,2
P602813,Sapotaceae,Micropholis,venulosa,16,99,1.125638649294119,3
P602813,Sapotaceae,Micropholis,venulosa,16,99,0.02036170347420979,5
P602813,Sapotaceae,Micropholis,venulosa,16,99,23.74083010418044,6
P602813,Sapotaceae,Micropholis,venulosa,16,99,1.1659145298533848,7
P602813,Sapotaceae,Micropholis,venulosa,16,99,-32.76239478772901,8
P602813,Sapotaceae,Micropholis,venulosa,16,99,80.0718454472171,9
P602813,Sapotaceae,Micropholis,venulosa,16,99,17.813191997953947,10
P602813,Sapotaceae,Micropholis,venulosa,16,99,15.15576830526036,11
P595385,Sapotaceae,Micropholis,venulosa,62,24,30.525539503384845,1
P595385,Sapotaceae,Micropholis,venulosa,62,24,187.93158974885753,2
P595385,Sapotaceae,Micropholis,venulosa,62,24,1.4628261632604318,3
P595385,Sapotaceae,Micropholis,venulosa,62,24,0.01830323317826989,5
P595385,Sapotaceae,Micropholis,venulosa,62,24,26.485465059538644,6
P595385,Sapotaceae,Micropholis,venulosa,62,24,1.5570976386228628,7
P595385,Sapotaceae,Micropholis,venulosa,62,24,-31.488612468827924,8
P595385,Sapotaceae,Micropholis,venulosa,62,24,55.571039584445636,9
P595385,Sapotaceae,Micropholis,venulosa,62,24,8.197999370171846,10
P595385,Sapotaceae,Micropholis,venulosa,62,24,12.861238472428374,11
P865360,Sapotaceae,Micropholis,venulosa,59,27,20.242966442951037,1
P865360,Sapotaceae,Micropholis,venulosa,59,27,179.9719740066341,2
P865360,Sapotaceae,Micropholis,venulosa,59,27,0.9484225546747056,3
P865360,Sapotaceae,Micropholis,venulosa,59,27,0.02049742158627911,5
P865360,Sapotaceae,Micropholis,venulosa,59,27,23.12555642538087,6
P865360,Sapotaceae,Micropholis,venulosa,59,27,1.2804079052041781,7
P865360,Sapotaceae,Micropholis,venulosa,59,27,-31.357173349268884,8
P865360,Sapotaceae,Micropholis,venulosa,59,27,51.32611749889793,9
P865360,Sapotaceae,Micropholis,venulosa,59,27,10.088343001652982,10
P865360,Sapotaceae,Micropholis,venulosa,59,27,16.038423578806878,11
P887669,Sapotaceae,Micropholis,venulosa,21,17,12.016087932112631,1
P887669,Sapotaceae,Micropholis,venulosa,21,17,193.09796251811667,2
P887669,Sapotaceae,Micropholis,venulosa,21,17,1.1341877514411647,3
P887669,Sapotaceae,Micropholis,venulosa,21,17,0.02051415497238007,5
P887669,Sapotaceae,Micropholis,venulosa,21,17,22.345712811367765,6
P887669,Sapotaceae,Micropholis,venulosa,21,17,-3.5420508690224244,7
P887669,Sapotaceae,Micropholis,venulosa,21,17,-33.57741642733578,8
P887669,Sapotaceae,Micropholis,venulosa,21,17,72.87094416213662,9
P887669,Sapotaceae,Micropholis,venulosa,21,17,19.26889475123995,10
P887669,Sapotaceae,Micropholis,venulosa,21,17,18.306793582983165,11
P407271,Sapotaceae,Micropholis,venulosa,58,4,14.774139135439626,1
P407271,Sapotaceae,Micropholis,venulosa,58,4,147.86622288620802,2
P407271,Sapotaceae,Micropholis,venulosa,58,4,0.865827258252856,3
P407271,Sapotaceae,Micropholis,venulosa,58,4,0.01858965063922616,5
P407271,Sapotaceae,Micropholis,venulosa,58,4,25.662099352639867,6
P407271,Sapotaceae,Micropholis,venulosa,58,4,4.377926516340769,7
P407271,Sapotaceae,Micropholis,venulosa,58,4,-34.14194227453535,8
P407271,Sapotaceae,Micropholis,venulosa,58,4,52.903071629279225,9
P407271,Sapotaceae,Micropholis,venulosa,58,4,9.559533582203683,10
